trading_date,call_or_put,open_interest,volume
2014-07-18,P,7154892.0,700430.0
2014-07-21,C,3507701.0,160938.0
2014-07-21,P,7524462.0,437612.0
2014-07-22,C,3564646.0,216831.0
2014-07-22,P,7751253.0,355484.0
2014-07-23,C,3620317.0,258303.0
2014-07-23,P,7887966.0,367996.0
2014-07-24,C,3713502.0,299892.0
2014-07-24,P,8060531.0,586755.0
2014-07-25,C,3814797.0,258814.0
2014-07-25,P,8229451.0,649891.0
2014-07-28,C,3685086.0,188557.0
2014-07-28,P,7916878.0,350412.0
2014-07-29,C,3735301.0,191605.0
2014-07-29,P,8064836.0,341154.0
2014-07-30,C,3777865.0,276877.0
2014-07-30,P,8202287.0,439519.0
2014-07-31,C,3855711.0,507209.0
2014-07-31,P,8369379.0,988017.0
2014-08-01,C,4025426.0,500491.0
2014-08-01,P,8677266.0,1179694.0
2014-08-04,C,3940068.0,250467.0
2014-08-04,P,8354220.0,676478.0
2014-08-05,C,3999516.0,255745.0
2014-08-05,P,8693320.0,603013.0
2014-08-06,C,4060061.0,246158.0
2014-08-06,P,8845587.0,547500.0
2014-08-07,C,4126201.0,386229.0
2014-08-07,P,9011203.0,786975.0
2014-08-08,C,4241194.0,334012.0
2014-08-08,P,9258481.0,726756.0
2014-08-11,C,4102874.0,238046.0
2014-08-11,P,8968268.0,491209.0
2014-08-12,C,4169150.0,335051.0
2014-08-12,P,9120829.0,600950.0
2014-08-13,C,4281624.0,301285.0
2014-08-13,P,9301338.0,459483.0
2014-08-14,C,4373521.0,322255.0
2014-08-14,P,9438842.0,594243.0
2014-08-15,C,3749576.0,334363.0
2014-08-15,P,7696036.0,908469.0
2014-08-18,C,3862507.0,314080.0
2014-08-18,P,8146514.0,514947.0
2014-08-19,C,3947112.0,308841.0
2014-08-19,P,8365037.0,538864.0
2014-08-20,C,3996164.0,422290.0
2014-08-20,P,8505107.0,511149.0
2014-08-21,C,4120126.0,336674.0
2014-08-21,P,8668798.0,500747.0
2014-08-22,C,4209866.0,280042.0
2014-08-22,P,8856123.0,602436.0
2014-08-25,C,4116781.0,259715.0
2014-08-25,P,8252388.0,359675.0
2014-08-26,C,4195958.0,266323.0
2014-08-26,P,8420933.0,329947.0
2014-08-27,C,4263386.0,196809.0
2014-08-27,P,8548795.0,308872.0
2014-08-28,C,4325794.0,247478.0
2014-08-28,P,8678226.0,416379.0
2014-08-29,C,4418161.0,227773.0
2014-08-29,P,8893473.0,543310.0
2014-09-02,C,4264695.0,208462.0
2014-09-02,P,8517701.0,367277.0
2014-09-03,C,4314659.0,254761.0
2014-09-03,P,8678300.0,390117.0
2014-09-04,C,4411486.0,375513.0
2014-09-04,P,8854618.0,550182.0
2014-09-05,C,4472059.0,310773.0
2014-09-05,P,9080596.0,627981.0
2014-09-08,C,4395488.0,239785.0
2014-09-08,P,8826143.0,380953.0
2014-09-09,C,4460087.0,197242.0
2014-09-09,P,9012006.0,450614.0
2014-09-10,C,4496314.0,179921.0
2014-09-10,P,9156575.0,474155.0
2014-09-11,C,4559686.0,248969.0
2014-09-11,P,9366362.0,510311.0
2014-09-12,C,4625567.0,352447.0
2014-09-12,P,9544485.0,729577.0
2014-09-15,C,4503768.0,233310.0
2014-09-15,P,9355982.0,511734.0
2014-09-16,C,4558627.0,345070.0
2014-09-16,P,9546309.0,483994.0
2014-09-17,C,4643889.0,371817.0
2014-09-17,P,9736407.0,555120.0
2014-09-18,C,4722915.0,355465.0
2014-09-18,P,9958126.0,557697.0
2014-09-19,C,3292738.0,343478.0
2014-09-19,P,6881591.0,710750.0
2014-09-22,C,3458550.0,321438.0
2014-09-22,P,7273048.0,522038.0
2014-09-23,C,3606232.0,217573.0
2014-09-23,P,7533201.0,458258.0
2014-09-24,C,3661518.0,318366.0
2014-09-24,P,7742310.0,477349.0
2014-09-25,C,3758510.0,402419.0
2014-09-25,P,7918871.0,719361.0
2014-09-26,C,3855933.0,296188.0
2014-09-26,P,8203714.0,730548.0
2014-09-29,C,3737222.0,192989.0
2014-09-29,P,7967021.0,535942.0
2014-09-30,C,3798828.0,262030.0
2014-09-30,P,8243250.0,552515.0
2014-10-01,C,3713558.0,482995.0
2014-10-01,P,7984743.0,884404.0
2014-10-02,C,3874304.0,506282.0
2014-10-02,P,8376148.0,785525.0
2014-10-03,C,4061251.0,349946.0
2014-10-03,P,8612588.0,707309.0
2014-10-06,C,3867067.0,230905.0
2014-10-06,P,8193860.0,473374.0
2014-10-07,C,3922061.0,289557.0
2014-10-07,P,8326164.0,605349.0
2014-10-08,C,3985322.0,475316.0
2014-10-08,P,8605607.0,756594.0
2014-10-09,C,4124376.0,380568.0
2014-10-09,P,8784066.0,795080.0
2014-10-10,C,4258801.0,457040.0
2014-10-10,P,9022557.0,1113738.0
2014-10-13,C,4136082.0,533081.0
2014-10-13,P,8694642.0,1270411.0
2014-10-14,C,4268459.0,494080.0
2014-10-14,P,9137036.0,1186923.0
2014-10-15,C,4452619.0,774105.0
2014-10-15,P,9380080.0,1901959.0
2014-10-16,C,4774075.0,614887.0
2014-10-16,P,9727869.0,1312033.0
2014-10-17,C,4022819.0,348509.0
2014-10-17,P,8175467.0,954826.0
2014-10-20,C,4193821.0,277864.0
2014-10-20,P,8527870.0,638039.0
2014-10-21,C,4287243.0,552970.0
2014-10-21,P,8777228.0,1035058.0
2014-10-22,C,4404910.0,390312.0
2014-10-22,P,9020441.0,865409.0
2014-10-23,C,4513535.0,444288.0
2014-10-23,P,9392202.0,626925.0
2014-10-24,C,4593439.0,288814.0
2014-10-24,P,9538915.0,484745.0
2014-10-27,C,4390298.0,257946.0
2014-10-27,P,8944383.0,446703.0
2014-10-28,C,4468624.0,437977.0
2014-10-28,P,9098774.0,726043.0
2014-10-29,C,4565048.0,510539.0
2014-10-29,P,9292584.0,720535.0
2014-10-30,C,4679125.0,320980.0
2014-10-30,P,9497288.0,593449.0
2014-10-31,C,4743648.0,865128.0
2014-10-31,P,9678984.0,896095.0
2014-11-03,C,4736455.0,366193.0
2014-11-03,P,9019814.0,595669.0
2014-11-04,C,4820901.0,277736.0
2014-11-04,P,9124050.0,388786.0
2014-11-05,C,4842751.0,317994.0
2014-11-05,P,9275925.0,468537.0
2014-11-06,C,4931279.0,430195.0
2014-11-06,P,9553012.0,535570.0
2014-11-07,C,5023932.0,352177.0
2014-11-07,P,9749342.0,576462.0
2014-11-10,C,4765208.0,309617.0
2014-11-10,P,9090292.0,474854.0
2014-11-11,C,4875447.0,239760.0
2014-11-11,P,9391865.0,397231.0
2014-11-12,C,4951787.0,324779.0
2014-11-12,P,9400940.0,427243.0
2014-11-13,C,5064302.0,418843.0
2014-11-13,P,9423420.0,605926.0
2014-11-14,C,5180634.0,316192.0
2014-11-14,P,9940270.0,546986.0
2014-11-17,C,5046684.0,235241.0
2014-11-17,P,9534689.0,436488.0
2014-11-18,C,5136992.0,391010.0
2014-11-18,P,9813841.0,567893.0
2014-11-19,C,5235535.0,314800.0
2014-11-19,P,9959905.0,564393.0
2014-11-20,C,5306934.0,290682.0
2014-11-20,P,10180382.0,628567.0
2014-11-21,C,4646197.0,454439.0
2014-11-21,P,8265676.0,718271.0
2014-11-24,C,4777135.0,231246.0
2014-11-24,P,8314158.0,388609.0
2014-11-25,C,4850600.0,197803.0
2014-11-25,P,8726267.0,409023.0
2014-11-26,C,4937171.0,258151.0
2014-11-26,P,8913668.0,409158.0
2014-11-28,C,5037954.0,227338.0
2014-11-28,P,9092684.0,524876.0
2014-12-01,C,4820612.0,208067.0
2014-12-01,P,8698445.0,517043.0
2014-12-02,C,4889531.0,197016.0
2014-12-02,P,8776179.0,395327.0
2014-12-03,C,4933089.0,306697.0
2014-12-03,P,9126798.0,380244.0
2014-12-04,C,5052004.0,279695.0
2014-12-04,P,9323501.0,495291.0
2014-12-05,C,5102547.0,391796.0
2014-12-05,P,9513051.0,752576.0
2014-12-08,C,4956869.0,291707.0
2014-12-08,P,9024998.0,616730.0
2014-12-09,C,5085667.0,289599.0
2014-12-09,P,9325635.0,562163.0
2014-12-10,C,5155614.0,319609.0
2014-12-10,P,9514012.0,636595.0
2014-12-11,C,5232149.0,321709.0
2014-12-11,P,9727108.0,576418.0
2014-12-12,C,5288428.0,430079.0
2014-12-12,P,9900078.0,1072264.0
2014-12-15,C,5169083.0,371125.0
2014-12-15,P,9548076.0,913199.0
2014-12-16,C,5240807.0,408655.0
2014-12-16,P,9848773.0,832336.0
2014-12-17,C,5347640.0,411255.0
2014-12-17,P,10085415.0,1081379.0
2014-12-18,C,5499209.0,725399.0
2014-12-18,P,10437643.0,764595.0
2014-12-19,C,3334299.0,557587.0
2014-12-19,P,6664471.0,946019.0
2014-12-22,C,3508737.0,308987.0
2014-12-22,P,7116135.0,474255.0
2014-12-23,C,3550720.0,276001.0
2014-12-23,P,7233320.0,510516.0
2014-12-24,C,3644883.0,169843.0
2014-12-24,P,7452872.0,275937.0
2014-12-26,C,3701709.0,386234.0
2014-12-26,P,7558969.0,422639.0
2014-12-29,C,3597420.0,265433.0
2014-12-29,P,7162666.0,355021.0
2014-12-30,C,3715513.0,321781.0
2014-12-30,P,7329782.0,580701.0
2014-12-31,C,3814266.0,391298.0
2014-12-31,P,7669462.0,577288.0
2015-01-02,C,3376877.0,303486.0
2015-01-02,P,6965356.0,789157.0
2015-01-05,C,3331176.0,377029.0
2015-01-05,P,6946273.0,826362.0
2015-01-06,C,3445443.0,393452.0
2015-01-06,P,7145259.0,754945.0
2015-01-07,C,3505737.0,373175.0
2015-01-07,P,7370181.0,593878.0
2015-01-08,C,3582464.0,393823.0
2015-01-08,P,7512741.0,674509.0
2015-01-09,C,3687610.0,335827.0
2015-01-09,P,7688711.0,685057.0
2015-01-12,C,3604512.0,176786.0
2015-01-12,P,7363364.0,422785.0
2015-01-13,C,3651149.0,352775.0
2015-01-13,P,7538172.0,556711.0
2015-01-14,C,3755186.0,365148.0
2015-01-14,P,7711507.0,728716.0
2015-01-15,C,3860075.0,412082.0
2015-01-15,P,7968339.0,703734.0
2015-01-16,C,3059379.0,366832.0
2015-01-16,P,6051359.0,789481.0
2015-01-20,C,3263228.0,213535.0
2015-01-20,P,6476247.0,434068.0
2015-01-21,C,3320371.0,298892.0
2015-01-21,P,6690947.0,605587.0
2015-01-22,C,3408608.0,322789.0
2015-01-22,P,6937626.0,600534.0
2015-01-23,C,3497936.0,397370.0
2015-01-23,P,7128679.0,765700.0
2015-01-26,C,3373198.0,224307.0
2015-01-26,P,6831086.0,402960.0
2015-01-27,C,3438756.0,248562.0
2015-01-27,P,6981919.0,460497.0
2015-01-28,C,3503207.0,290123.0
2015-01-28,P,7130661.0,516112.0
2015-01-29,C,3580881.0,390091.0
2015-01-29,P,7327642.0,775728.0
2015-01-30,C,3698642.0,335027.0
2015-01-30,P,7581093.0,848370.0
2015-02-02,C,3494164.0,317856.0
2015-02-02,P,7220317.0,517383.0
2015-02-03,C,3561491.0,324970.0
2015-02-03,P,7387773.0,631515.0
2015-02-04,C,3628897.0,197209.0
2015-02-04,P,7560455.0,444060.0
2015-02-05,C,3661449.0,295066.0
2015-02-05,P,7733150.0,510099.0
2015-02-06,C,3745026.0,540680.0
2015-02-06,P,7946501.0,952765.0
2015-02-09,C,3703289.0,263765.0
2015-02-09,P,7711075.0,500183.0
2015-02-10,C,3784354.0,268715.0
2015-02-10,P,8000095.0,452752.0
2015-02-11,C,3841741.0,233132.0
2015-02-11,P,8112058.0,431492.0
2015-02-12,C,3903136.0,356497.0
2015-02-12,P,8251644.0,556697.0
2015-02-13,C,3999147.0,365246.0
2015-02-13,P,8454887.0,718077.0
2015-02-17,C,3880685.0,277384.0
2015-02-17,P,8163116.0,482654.0
2015-02-18,C,3932815.0,352627.0
2015-02-18,P,8332307.0,773750.0
2015-02-19,C,4046548.0,408788.0
2015-02-19,P,8829046.0,596989.0
2015-02-20,C,3514706.0,330429.0
2015-02-20,P,7195434.0,586675.0
2015-02-23,C,3653380.0,242287.0
2015-02-23,P,7519971.0,374905.0
2015-02-24,C,3712879.0,296780.0
2015-02-24,P,7706450.0,615948.0
2015-02-25,C,3782894.0,293878.0
2015-02-25,P,7973271.0,554988.0
2015-02-26,C,3866758.0,190112.0
2015-02-26,P,8258077.0,375020.0
2015-02-27,C,3910332.0,320577.0
2015-02-27,P,8405498.0,650926.0
2015-03-02,C,3704494.0,201838.0
2015-03-02,P,7838011.0,398007.0
2015-03-03,C,3764190.0,181981.0
2015-03-03,P,7991819.0,462254.0
2015-03-04,C,3810812.0,235383.0
2015-03-04,P,8200114.0,466007.0
2015-03-05,C,3865617.0,166609.0
2015-03-05,P,8394598.0,339176.0
2015-03-06,C,3908016.0,397491.0
2015-03-06,P,8542876.0,852724.0
2015-03-09,C,3769953.0,186280.0
2015-03-09,P,8165806.0,386090.0
2015-03-10,C,3834970.0,433070.0
2015-03-10,P,8352508.0,723353.0
2015-03-11,C,3975072.0,242495.0
2015-03-11,P,8597898.0,548603.0
2015-03-12,C,4049026.0,245455.0
2015-03-12,P,8772407.0,466340.0
2015-03-13,C,4114382.0,331765.0
2015-03-13,P,8894254.0,694944.0
2015-03-16,C,4025757.0,267664.0
2015-03-16,P,8663420.0,479579.0
2015-03-17,C,4100752.0,218964.0
2015-03-17,P,8842899.0,329087.0
2015-03-18,C,4156217.0,366202.0
2015-03-18,P,8970082.0,810139.0
2015-03-19,C,4271447.0,474776.0
2015-03-19,P,9414899.0,662196.0
2015-03-20,C,2813009.0,383346.0
2015-03-20,P,6645260.0,600028.0
2015-03-23,C,2940462.0,215216.0
2015-03-23,P,6907506.0,411746.0
2015-03-24,C,3001378.0,239087.0
2015-03-24,P,7079263.0,470538.0
2015-03-25,C,3084914.0,265986.0
2015-03-25,P,7275956.0,551465.0
2015-03-26,C,3144847.0,375404.0
2015-03-26,P,7476685.0,682322.0
2015-03-27,C,3263864.0,309385.0
2015-03-27,P,7685235.0,584344.0
2015-03-30,C,3170059.0,253252.0
2015-03-30,P,7317541.0,536716.0
2015-03-31,C,3248061.0,251322.0
2015-03-31,P,7480286.0,424457.0
2015-04-01,C,3168992.0,263953.0
2015-04-01,P,7220276.0,589907.0
2015-04-02,C,3260896.0,246850.0
2015-04-02,P,7458456.0,467960.0
2015-04-06,C,3185119.0,191699.0
2015-04-06,P,7170317.0,400368.0
2015-04-07,C,3267287.0,261044.0
2015-04-07,P,7308442.0,413645.0
2015-04-08,C,3343905.0,178080.0
2015-04-08,P,7467576.0,385557.0
2015-04-09,C,3396865.0,251393.0
2015-04-09,P,7617500.0,473007.0
2015-04-10,C,3460765.0,326646.0
2015-04-10,P,7796361.0,667892.0
2015-04-13,C,3372310.0,274456.0
2015-04-13,P,7461328.0,424125.0
2015-04-14,C,3440925.0,233525.0
2015-04-14,P,7620175.0,443842.0
2015-04-15,C,3506911.0,388759.0
2015-04-15,P,7791598.0,594675.0
2015-04-16,C,3625338.0,286843.0
2015-04-16,P,8046489.0,463949.0
2015-04-17,C,3142782.0,333427.0
2015-04-17,P,6482011.0,819693.0
2015-04-20,C,3281055.0,165098.0
2015-04-20,P,6959545.0,332148.0
2015-04-21,C,3352151.0,222436.0
2015-04-21,P,7077777.0,382469.0
2015-04-22,C,3422827.0,199217.0
2015-04-22,P,7230111.0,400890.0
2015-04-23,C,3477915.0,248554.0
2015-04-23,P,7399549.0,536192.0
2015-04-24,C,3555875.0,386993.0
2015-04-24,P,7619949.0,558373.0
2015-04-27,C,3494527.0,248863.0
2015-04-27,P,7378656.0,500823.0
2015-04-28,C,3561146.0,207558.0
2015-04-28,P,7619798.0,317604.0
2015-04-29,C,3634596.0,259474.0
2015-04-29,P,7727891.0,478893.0
2015-04-30,C,3682310.0,310820.0
2015-04-30,P,7931917.0,666001.0
2015-05-01,C,3651648.0,372035.0
2015-05-01,P,7925429.0,694633.0
2015-05-04,C,3607622.0,188339.0
2015-05-04,P,7681384.0,448116.0
2015-05-05,C,3672740.0,228035.0
2015-05-05,P,7869681.0,488655.0
2015-05-06,C,3712149.0,330094.0
2015-05-06,P,8047763.0,614448.0
2015-05-07,C,3783739.0,309952.0
2015-05-07,P,8215876.0,515907.0
2015-05-08,C,3869517.0,398738.0
2015-05-08,P,8437398.0,661166.0
2015-05-11,C,3721873.0,227239.0
2015-05-11,P,7926910.0,447549.0
2015-05-12,C,3790679.0,218570.0
2015-05-12,P,8077001.0,598879.0
2015-05-13,C,3816771.0,192969.0
2015-05-13,P,8301237.0,367605.0
2015-05-14,C,3856246.0,424206.0
2015-05-14,P,8431619.0,562169.0
2015-05-15,C,3452445.0,241470.0
2015-05-15,P,6932655.0,578090.0
2015-05-18,C,3585866.0,281179.0
2015-05-18,P,7269408.0,520762.0
2015-05-19,C,3691181.0,228105.0
2015-05-19,P,7470368.0,351924.0
2015-05-20,C,3752531.0,210718.0
2015-05-20,P,7596121.0,489025.0
2015-05-21,C,3840383.0,263005.0
2015-05-21,P,7814298.0,412380.0
2015-05-22,C,3926639.0,272984.0
2015-05-22,P,7971861.0,537103.0
2015-05-26,C,3792623.0,305688.0
2015-05-26,P,7534708.0,599426.0
2015-05-27,C,3841891.0,293684.0
2015-05-27,P,7808723.0,470704.0
2015-05-28,C,3921874.0,209548.0
2015-05-28,P,8015608.0,454184.0
2015-05-29,C,3998833.0,262324.0
2015-05-29,P,8260352.0,699302.0
2015-06-01,C,3761810.0,251751.0
2015-06-01,P,7779815.0,430782.0
2015-06-02,C,3866645.0,199211.0
2015-06-02,P,7987537.0,487200.0
2015-06-03,C,3916207.0,205937.0
2015-06-03,P,8179468.0,370701.0
2015-06-04,C,3976523.0,301140.0
2015-06-04,P,8333741.0,897940.0
2015-06-05,C,4033180.0,358713.0
2015-06-05,P,8781641.0,770510.0
2015-06-08,C,3881723.0,294443.0
2015-06-08,P,8327490.0,566791.0
2015-06-09,C,3970426.0,255580.0
2015-06-09,P,8626173.0,533464.0
2015-06-10,C,4060052.0,289198.0
2015-06-10,P,8825771.0,582371.0
2015-06-11,C,4156438.0,243259.0
2015-06-11,P,8980991.0,475568.0
2015-06-12,C,4224075.0,365477.0
2015-06-12,P,9121622.0,699050.0
2015-06-15,C,4098560.0,294662.0
2015-06-15,P,8610039.0,531801.0
2015-06-16,C,4170618.0,288588.0
2015-06-16,P,8782630.0,456344.0
2015-06-17,C,4243521.0,274872.0
2015-06-17,P,8926312.0,589702.0
2015-06-18,C,4337830.0,569298.0
2015-06-18,P,9226084.0,743906.0
2015-06-19,C,3017861.0,266708.0
2015-06-19,P,6549870.0,659634.0
2015-06-22,C,3143342.0,271867.0
2015-06-22,P,6929059.0,509817.0
2015-06-23,C,3263988.0,174027.0
2015-06-23,P,7160972.0,407139.0
2015-06-24,C,3324162.0,265931.0
2015-06-24,P,7291395.0,507046.0
2015-06-25,C,3384352.0,273236.0
2015-06-25,P,7526552.0,475257.0
2015-06-26,C,3479912.0,366376.0
2015-06-26,P,7755521.0,684202.0
2015-06-29,C,3336342.0,442152.0
2015-06-29,P,7246490.0,1161392.0
2015-06-30,C,3468979.0,413760.0
2015-06-30,P,7736655.0,841998.0
2015-07-01,C,3423353.0,305498.0
2015-07-01,P,7505517.0,691104.0
2015-07-02,C,3537490.0,291305.0
2015-07-02,P,7811288.0,679304.0
2015-07-06,C,3399721.0,297892.0
2015-07-06,P,7402889.0,591618.0
2015-07-07,C,3499135.0,439936.0
2015-07-07,P,7638200.0,723504.0
2015-07-08,C,3643332.0,253229.0
2015-07-08,P,7901968.0,787358.0
2015-07-09,C,3721490.0,324976.0
2015-07-09,P,8201418.0,742949.0
2015-07-10,C,3831109.0,424485.0
2015-07-10,P,8545718.0,807304.0
2015-07-13,C,3656025.0,370682.0
2015-07-13,P,7930669.0,785084.0
2015-07-14,C,3745941.0,338021.0
2015-07-14,P,8080690.0,514044.0
2015-07-15,C,3861854.0,344618.0
2015-07-15,P,8288935.0,546163.0
2015-07-16,C,3924758.0,612200.0
2015-07-16,P,8468269.0,763738.0
2015-07-17,C,3424544.0,316988.0
2015-07-17,P,6642403.0,632086.0
2015-07-20,C,3572618.0,310797.0
2015-07-20,P,7026802.0,526200.0
2015-07-21,C,3706364.0,264525.0
2015-07-21,P,7252530.0,484429.0
2015-07-22,C,3771087.0,284726.0
2015-07-22,P,7418813.0,580781.0
2015-07-23,C,3842207.0,337052.0
2015-07-23,P,7725240.0,565254.0
2015-07-24,C,3894369.0,394892.0
2015-07-24,P,7935011.0,1015436.0
2015-07-27,C,3692090.0,317165.0
2015-07-27,P,7572241.0,771627.0
2015-07-28,C,3785494.0,304107.0
2015-07-28,P,7856732.0,577548.0
2015-07-29,C,3876578.0,263240.0
2015-07-29,P,8058114.0,460356.0
2015-07-30,C,3951076.0,305144.0
2015-07-30,P,8232723.0,432168.0
2015-07-31,C,4039198.0,294281.0
2015-07-31,P,8381752.0,663875.0
2015-08-03,C,3810958.0,288574.0
2015-08-03,P,7579300.0,535950.0
2015-08-04,C,3900211.0,178053.0
2015-08-04,P,7849021.0,376869.0
2015-08-05,C,3930303.0,214053.0
2015-08-05,P,8013816.0,448775.0
2015-08-06,C,3993408.0,397880.0
2015-08-06,P,8162978.0,724607.0
2015-08-07,C,4099761.0,419724.0
2015-08-07,P,8461289.0,866181.0
2015-08-10,C,3957756.0,268869.0
2015-08-10,P,8092365.0,496603.0
2015-08-11,C,4088293.0,328536.0
2015-08-11,P,8260504.0,689019.0
2015-08-12,C,4185227.0,451786.0
2015-08-12,P,8541523.0,860969.0
2015-08-13,C,4311537.0,260085.0
2015-08-13,P,8801449.0,564548.0
2015-08-14,C,4401372.0,252936.0
2015-08-14,P,9058179.0,570668.0
2015-08-17,C,4199934.0,318562.0
2015-08-17,P,8416434.0,482255.0
2015-08-18,C,4277838.0,319422.0
2015-08-18,P,8567608.0,501338.0
2015-08-19,C,4389383.0,514928.0
2015-08-19,P,8759384.0,971127.0
2015-08-20,C,4477454.0,581975.0
2015-08-20,P,9156269.0,1359275.0
2015-08-21,C,3964988.0,676857.0
2015-08-21,P,7858302.0,2312576.0
2015-08-24,C,4223216.0,524873.0
2015-08-24,P,8705830.0,1978736.0
2015-08-25,C,4474346.0,602432.0
2015-08-25,P,9071057.0,1439911.0
2015-08-26,C,4688158.0,574290.0
2015-08-26,P,9300157.0,1447340.0
2015-08-27,C,4937494.0,557050.0
2015-08-27,P,9698223.0,1224279.0
2015-08-28,C,5154378.0,408681.0
2015-08-28,P,10025467.0,868791.0
2015-08-31,C,4888881.0,343518.0
2015-08-31,P,9340250.0,821145.0
2015-09-01,C,4776166.0,409810.0
2015-09-01,P,9085138.0,1037798.0
2015-09-02,C,4871244.0,292644.0
2015-09-02,P,9360273.0,725235.0
2015-09-03,C,4981794.0,398871.0
2015-09-03,P,9564577.0,690016.0
2015-09-04,C,5127667.0,345173.0
2015-09-04,P,9735933.0,988928.0
2015-09-08,C,4896828.0,359283.0
2015-09-08,P,9241898.0,657876.0
2015-09-09,C,5025017.0,315279.0
2015-09-09,P,9429034.0,613649.0
2015-09-10,C,5129029.0,401398.0
2015-09-10,P,9630167.0,705566.0
2015-09-11,C,5256450.0,427972.0
2015-09-11,P,9948922.0,834139.0
2015-09-14,C,5118116.0,308284.0
2015-09-14,P,9319726.0,589861.0
2015-09-15,C,5062555.0,491500.0
2015-09-15,P,9487045.0,768304.0
2015-09-16,C,5335670.0,548328.0
2015-09-16,P,9602974.0,1092104.0
2015-09-17,C,5506084.0,567482.0
2015-09-17,P,10061297.0,1014564.0
2015-09-18,C,3756471.0,516095.0
2015-09-18,P,7399564.0,1002793.0
2015-09-21,C,3941492.0,399076.0
2015-09-21,P,7838393.0,868287.0
2015-09-22,C,4044486.0,474998.0
2015-09-22,P,8082509.0,879369.0
2015-09-23,C,4194542.0,483242.0
2015-09-23,P,8393093.0,803740.0
2015-09-24,C,4272291.0,487185.0
2015-09-24,P,8571522.0,808741.0
2015-09-25,C,4449996.0,479642.0
2015-09-25,P,8790821.0,989150.0
2015-09-28,C,4309292.0,516896.0
2015-09-28,P,8340774.0,1017665.0
2015-09-29,C,4360311.0,426849.0
2015-09-29,P,8550497.0,802409.0
2015-09-30,C,4530669.0,474229.0
2015-09-30,P,8891101.0,793382.0
2015-10-01,C,4430188.0,430427.0
2015-10-01,P,8571157.0,757025.0
2015-10-02,C,4533258.0,461215.0
2015-10-02,P,8819662.0,969544.0
2015-10-05,C,4359439.0,484312.0
2015-10-05,P,8349465.0,738076.0
2015-10-06,C,4447627.0,454421.0
2015-10-06,P,8474689.0,932384.0
2015-10-07,C,4526502.0,516281.0
2015-10-07,P,8686411.0,1022575.0
2015-10-08,C,4658554.0,567623.0
2015-10-08,P,8892257.0,932565.0
2015-10-09,C,4748257.0,599142.0
2015-10-09,P,9130586.0,725735.0
2015-10-12,C,4609937.0,214090.0
2015-10-12,P,8600754.0,418624.0
2015-10-13,C,4651278.0,380149.0
2015-10-13,P,8761858.0,582410.0
2015-10-14,C,4743806.0,404598.0
2015-10-14,P,8991195.0,703043.0
2015-10-15,C,4844283.0,419233.0
2015-10-15,P,9245891.0,726176.0
2015-10-16,C,4093022.0,284694.0
2015-10-16,P,7507704.0,600970.0
2015-10-19,C,4222820.0,333994.0
2015-10-19,P,7922282.0,516859.0
2015-10-20,C,4322030.0,309093.0
2015-10-20,P,8080165.0,530750.0
2015-10-21,C,4424259.0,331005.0
2015-10-21,P,8253325.0,654047.0
2015-10-22,C,4508530.0,563859.0
2015-10-22,P,8541962.0,703100.0
2015-10-23,C,4582972.0,858823.0
2015-10-23,P,8741303.0,940953.0
2015-10-26,C,4471382.0,252878.0
2015-10-26,P,8367231.0,362508.0
2015-10-27,C,4542009.0,274749.0
2015-10-27,P,8488259.0,516973.0
2015-10-28,C,4629754.0,475526.0
2015-10-28,P,8671516.0,590787.0
2015-10-29,C,4725408.0,672738.0
2015-10-29,P,8874056.0,802555.0
2015-10-30,C,4929054.0,404369.0
2015-10-30,P,9146683.0,788904.0
2015-11-02,C,4740623.0,315874.0
2015-11-02,P,8624563.0,485346.0
2015-11-03,C,4821730.0,577052.0
2015-11-03,P,8794058.0,698795.0
2015-11-04,C,4927220.0,337604.0
2015-11-04,P,8972072.0,515845.0
2015-11-05,C,4983014.0,287551.0
2015-11-05,P,9147788.0,624796.0
2015-11-06,C,5049606.0,476336.0
2015-11-06,P,9331021.0,880196.0
2015-11-09,C,4898132.0,328662.0
2015-11-09,P,9031884.0,830990.0
2015-11-10,C,4949683.0,248633.0
2015-11-10,P,9388851.0,350817.0
2015-11-11,C,4976213.0,178897.0
2015-11-11,P,9513158.0,384772.0
2015-11-12,C,5004680.0,373974.0
2015-11-12,P,9652155.0,821698.0
2015-11-13,C,5056249.0,567649.0
2015-11-13,P,9892280.0,1222187.0
2015-11-16,C,4888095.0,415416.0
2015-11-16,P,9398440.0,745756.0
2015-11-17,C,4956515.0,317771.0
2015-11-17,P,9612426.0,596520.0
2015-11-18,C,5001087.0,418153.0
2015-11-18,P,9813253.0,923117.0
2015-11-19,C,5075030.0,389774.0
2015-11-19,P,10027710.0,577087.0
2015-11-20,C,4497932.0,323564.0
2015-11-20,P,8387784.0,682116.0
2015-11-23,C,4595122.0,205706.0
2015-11-23,P,8597636.0,550844.0
2015-11-24,C,4648696.0,243825.0
2015-11-24,P,8840900.0,596111.0
2015-11-25,C,4699505.0,230078.0
2015-11-25,P,9055759.0,524840.0
2015-11-27,C,4755370.0,205494.0
2015-11-27,P,9248616.0,438313.0
2015-11-30,C,4582526.0,262634.0
2015-11-30,P,8716175.0,689134.0
2015-12-01,C,4494977.0,257972.0
2015-12-01,P,8497801.0,561897.0
2015-12-02,C,4560121.0,391935.0
2015-12-02,P,8678189.0,696404.0
2015-12-03,C,4604101.0,450050.0
2015-12-03,P,8903436.0,929023.0
